Temperature,RawValue,NormalizedValue
71.82413743429646,1.704965461196946,0.6556119514756671
71.84539549510811,1.6664629638354749,0.6408065504242466
71.86569221160336,1.6238523280237689,0.6244214430810636
71.88432641765407,1.5862619806371436,0.6099667919061992
71.90908044675648,1.5464158554841754,0.5946447244128545
71.94291401030135,1.507688436158806,0.5797528339098663
71.96850278334854,1.465509655549596,0.5635337882485806
71.99485449080272,1.4301449817206493,0.5499349773928938
72.00955730636505,1.3941462846457708,0.536092364989899
72.02848180599443,1.3489244962516902,0.5187031887203405
72.04793084567177,1.3079885559746365,0.5029620536056799
72.06114990141226,1.263703958434088,0.48593325620500355
72.07969957303358,1.221812921952519,0.4698248570602262
72.09295645010397,1.179452484570005,0.45353595875127406
72.10800874452734,1.1388333977283511,0.4379166635822559
72.12020753232326,1.0874429221536095,0.41815543630486235
